labcode;country;region;longitude;latitude;site;sample;material;species;d13C;r_date;r_date_sigma;qual;F14C;F14C_sigma;environment;context;period;dynasty;reign
OxA-31301;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 4440-4459;wood;Kauri;-20.8558;25600;150;;0.04129;0.00078;NA;NA;NA;NA;NA
OxA-31302;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 4460-4479;wood;Kauri;-21.4832;25670;160;;0.04093;0.00084;NA;NA;NA;NA;NA
OxA-31303;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 4480-4499;wood;Kauri;-21.6134;25740;160;;0.04058;0.00083;NA;NA;NA;NA;NA
OxA-31304;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 4480-4499;wood;Kauri;-21.6172;25750;160;;0.04052;0.00083;NA;NA;NA;NA;NA
OxA-31305;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 4500-4519;wood;Kauri;-21.5399;25420;160;;0.04225;0.00083;NA;NA;NA;NA;NA
OxA-31306;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 4520-4539;wood;Kauri;-21.5547;25240;150;;0.04321;0.00082;NA;NA;NA;NA;NA
OxA-31307;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 4540-4559;wood;Kauri;-21.2534;25370;150;;0.04252;0.00077;NA;NA;NA;NA;NA
OxA-31308;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 4560-4579;wood;Kauri;-20.7449;25320;140;;0.04278;0.00076;NA;NA;NA;NA;NA
OxA-31309;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 4580-4599;wood;Kauri;-21.2869;25310;150;;0.04284;8e-04;NA;NA;NA;NA;NA
OxA-31310;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 4600-4619;wood;Kauri;-21.9696;25340;150;;0.04264;0.00078;NA;NA;NA;NA;NA
OxA-31311;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 4620-4639;wood;Kauri;-20.9539;25290;160;;0.0429;0.00086;NA;NA;NA;NA;NA
OxA-31313;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 4640-4659;wood;Kauri;-21.5391;25370;150;;0.04252;0.00078;NA;NA;NA;NA;NA
OxA-31314;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 4660-4679;wood;Kauri;-21.6653;25470;150;;0.04198;0.00076;NA;NA;NA;NA;NA
OxA-31315;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 4700-4719;wood;Kauri;-21.7976;25590;160;;0.04138;8e-04;NA;NA;NA;NA;NA
OxA-31316;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 4720-4739;wood;Kauri;-22.0161;25210;150;;0.04334;0.00083;NA;NA;NA;NA;NA
OxA-31317;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 4740-4759;wood;Kauri;-22.2629;25400;150;;0.04234;0.00079;NA;NA;NA;NA;NA
OxA-31318;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 4780-4799;wood;Kauri;-20.9042;25230;140;;0.04324;0.00077;NA;NA;NA;NA;NA
OxA-31319;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 4820-4839;wood;Kauri;-22.1107;25450;150;;0.04207;0.00078;NA;NA;NA;NA;NA
OxA-31320;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 4840-4859;wood;Kauri;-21.8132;25540;160;;0.04161;0.00081;NA;NA;NA;NA;NA
OxA-31321;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 4860-4879;wood;Kauri;-21.4673;25220;140;;0.04332;0.00075;NA;NA;NA;NA;NA
OxA-31322;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 4880-4899;wood;Kauri;-21.2158;25400;150;;0.04232;0.00077;NA;NA;NA;NA;NA
OxA-31323;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 4880-4899;wood;Kauri;-21.1197;25350;140;;0.04261;0.00073;NA;NA;NA;NA;NA
OxA-31324;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 4900-4919;wood;Kauri;-20.7463;25260;140;;0.04307;0.00076;NA;NA;NA;NA;NA
OxA-31325;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 4940-4959;wood;Kauri;-21.2073;25430;140;;0.04218;0.00075;NA;NA;NA;NA;NA
OxA-31326;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 4960-4979;wood;Kauri;-20.4957;25420;150;;0.04226;0.00077;NA;NA;NA;NA;NA
OxA-31327;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 4680-4699;wood;Kauri;-21.8988;25350;140;;0.04258;0.00072;NA;NA;NA;NA;NA
OxA-31329;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 3080-3099;wood;Kauri;-21.8171;27530;170;;0.03247;7e-04;NA;NA;NA;NA;NA
OxA-31330;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 3100-3119;wood;Kauri;-22.0572;27270;180;;0.03355;0.00074;NA;NA;NA;NA;NA
OxA-31331;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 3140-3159;wood;Kauri;-21.8034;27380;180;;0.03307;0.00072;NA;NA;NA;NA;NA
OxA-31332;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 3200-3219;wood;Kauri;-22.1042;27250;160;;0.03361;0.00067;NA;NA;NA;NA;NA
OxA-31333;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 3220-3239;wood;Kauri;-22.2131;27430;170;;0.03288;7e-04;NA;NA;NA;NA;NA
OxA-31334;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 3260-3279;wood;Kauri;-22.3714;27240;180;;0.03367;0.00074;NA;NA;NA;NA;NA
OxA-31335;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 3360-3379;wood;Kauri;-22.7376;26810;160;;0.03553;0.00071;NA;NA;NA;NA;NA
OxA-31336;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 3400-3419;wood;Kauri;-22.1006;26180;140;;0.03843;0.00068;NA;NA;NA;NA;NA
OxA-31337;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 3420-3439;wood;Kauri;-22.5022;26710;150;;0.03598;0.00069;NA;NA;NA;NA;NA
OxA-31338;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 3540-3559;wood;Kauri;-21.1653;26660;160;;0.03622;0.00071;NA;NA;NA;NA;NA
OxA-31339;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 4980-4999;wood;Kauri;-20.2439;25330;140;;0.04273;0.00077;NA;NA;NA;NA;NA
OxA-X-2525-9;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 3080-3099;wood;Kauri;-22.5371;27200;360;;0.03385;0.00154;NA;NA;NA;NA;NA
OxA-X-2572-51;New Zealand;NA;174.171;-35.0569;Towai Farm;Rings 3240-3259;wood;Kauri;-21.9821;27070;240;;0.03438;0.00101;NA;NA;NA;NA;NA
OxA-26303;Serbia;NA;20.2167;44.4833;Masinske Njive;MN.1;bone;Bos taurus/Cervus elaphus;-21.468;6211;35;NA;0.46152;0.00203;NA;NA;NA;NA;NA
OxA-26304;Serbia;NA;20.2167;44.4833;Masinske Njive;MN.2;bone;Bos taurus;-21.25;6267;36;NA;0.45833;0.00207;NA;NA;NA;NA;NA
OxA-26305;Serbia;NA;20.2167;44.4833;Masinske Njive;MN.3;bone;Cervus elaphus;-22.596;6235;37;NA;0.46016;0.00212;NA;NA;NA;NA;NA
OxA-28998;Sweden;NA;0;0;Abbekas 19;Rise175;tooth;human;-19.4063;3025;30;NA;0.68624;0.00257;NA;NA;NA;NA;NA
OxA-29193;Sweden;NA;0;0;Abbekas 19;Rise179;tooth;human;-19.3793;3556;28;NA;0.64228;0.00221;NA;NA;NA;NA;NA
OxA-31140;Russia;NA;92;56;Afontova Gora;Rise 553;tooth;homo sapiens;-17.7257;2731;28;NA;0.71181;0.00252;NA;NA;NA;NA;NA
OxA-31141;Russia;NA;92;56;Afontova Gora;Rise 554;tooth;homo sapiens;-18.3428;2782;30;NA;0.70725;0.00267;NA;NA;NA;NA;NA
OxA-29651;Sweden;NA;55.9994;14.1068;Angamollan;RISE207;tooth;human;-20.2595;3130;27;NA;0.67726;0.00227;NA;NA;NA;NA;NA
OxA-29654;Sweden;NA;55.9994;14.1068;Angamollan;RISE210;tooth;human;-20.3464;3105;28;NA;0.67943;0.00233;NA;NA;NA;NA;NA
OxA-31213;Russia;NA;90.1874;52.9541;Arban;RISE496;tooth;human;-18.1113;3070;28;NA;0.68234;0.00237;NA;NA;NA;NA;NA
OxA-31221;Russia;NA;90.7759;54.5843;Bateni;RISE509;tooth;human;-18.8244;4186;27;NA;0.59389;0.00202;NA;NA;NA;NA;NA
OxA-31222;Russia;NA;90.7759;54.5843;Bateni;RISE510;tooth;human;-17.6396;4040;45;NA;0.60465;0.00322;NA;NA;NA;NA;NA
OxA-31568;Russia;NA;90.7759;54.5843;Bateni;RISE511;tooth;human;-18.5675;4224;36;NA;0.5911;0.00264;NA;NA;NA;NA;NA
OxA-30987;Hungary;NA;20.985;46.356;Battonya Voeroes Oktober;RISE349/F8937;tooth;human;-19.3699;3588;34;NA;0.63979;0.00274;NA;NA;NA;NA;NA
OxA-30996;Russia;NA;52.637;59.536;Bolshegaranski;RISE395/F8983;tooth;human;-18.894;3540;33;NA;0.64361;0.00262;NA;NA;NA;NA;NA
OxA-30991;Russia;NA;55.453;55.16;Bulanovo;RISE386/F8974;tooth;human;-21.328;3775;34;NA;0.62503;0.00263;NA;NA;NA;NA;NA
OxA-30993;Russia;NA;55.453;55.16;Bulanovo;RISE394/F8982;tooth;human;-18.7264;3532;34;NA;0.64421;0.00273;NA;NA;NA;NA;NA
OxA-31214;Russia;NA;88.5749;51.9096;Bystovka;RISE502;tooth;human;-14.7878;3140;27;NA;0.67649;0.00224;NA;NA;NA;NA;NA
OxA-28269;Denmark;NA;10.0281;56.6775;Falshöj;RISE71;tooth;human;-20.0991;3701;26;NA;0.63079;0.00205;NA;NA;NA;NA;NA
OxA-28986;Sweden;NA;55.5577;13.0608;Fredriksberg;Rise97;tooth;human;-19.2281;3590;29;NA;0.63961;0.00229;NA;NA;NA;NA;NA
OxA-31001;Armenia;NA;46.4;39.2;Kapan;RISE396a/F8984;tooth;human;-18.6261;2879;31;NA;0.69882;0.00274;NA;NA;NA;NA;NA
OxA-31002;Armenia;NA;46.4;39.2;Kapan;RISE397a/F8986;tooth;human;-18.8749;2807;31;NA;0.70505;0.00274;NA;NA;NA;NA;NA
OxA-31447;Russia;NA;57.066;53.043;Kapova cave;RISE523;tooth;human;-20.3117;3192;37;NA;0.67211;0.00311;NA;NA;NA;NA;NA
OxA-28047;Denmark;NA;12.2108;55.5492;Karlstrup;RISE21;tooth;human;-19.8149;3092;29;NA;0.68052;0.00242;NA;NA;NA;NA;NA
OxA-28296;Denmark;NA;11.86;55.7131;Kyndelöse;RISE61;tooth;human;-12.1742;4071;27;NA;0.60243;0.00205;NA;NA;NA;NA;NA
OxA-31215;Russia;NA;85.4471;53.4902;Kytmanovo;RISE504;tooth;human;-17.4007;1208;24;NA;0.86034;0.00257;NA;NA;NA;NA;NA
OxA-31216;Russia;NA;85.4471;53.4902;Kytmanovo;RISE505;tooth;human;-18.8306;3391;27;NA;0.65563;0.0022;NA;NA;NA;NA;NA
OxA-31217;Russia;NA;85.4471;53.4902;Kytmanovo;RISE512;tooth;human;-15.3082;3119;27;NA;0.67821;0.00227;NA;NA;NA;NA;NA
OxA-31445;Russia;NA;85.4471;53.4902;Kytmanovo;RISE503;tooth;human;-18.9492;3328;38;NA;0.66082;0.00314;NA;NA;NA;NA;NA
OxA-27967;Poland;NA;16.1333;52.3;Leki Male;Lukasz/Leki Male/3;bone;Human;-20.9156;3762;27;NA;0.62606;0.00214;NA;NA;NA;NA;NA
OxA-28987;Sweden;NA;55.3813;13.4469;Lilla Bedinge;Rise98;tooth;human;-20.4363;3736;32;NA;0.62805;0.00249;NA;NA;NA;NA;NA
OxA-28225;Denmark;NA;12.1489;55.6586;Marbjerg;RISE42;tooth;human;-19.7623;3681;28;NA;0.6324;0.00224;NA;NA;NA;NA;NA
OxA-X-2621-20;Italy;NA;10.379;45.26;Remedello Sotto;RISE487;tooth;human;-20.7028;4557;28;NA;0.56706;0.00196;NA;NA;NA;NA;NA
OxA-31219;Russia;NA;85.97;51.498;River Kuyum;RISE507;tooth;human;-17.7691;4423;29;NA;0.57661;0.00211;NA;NA;NA;NA;NA
OxA-31220;Russia;NA;85.97;51.498;River Kuyum;RISE508;tooth;human;-18.3036;4442;29;NA;0.57523;0.00207;NA;NA;NA;NA;NA
OxA-31210;Russia;NA;91.0507;53.1521;Sabinka 2;RISE492;tooth;human;-12.2545;2257;27;NA;0.75503;0.00254;NA;NA;NA;NA;NA
OxA-31211;Russia;NA;91.0507;53.1521;Sabinka 2;RISE493;tooth;human;-17.4439;3214;26;NA;0.67024;0.00218;NA;NA;NA;NA;NA
OxA-31212;Russia;NA;91.0507;53.1521;Sabinka 2;RISE494;tooth;human;-17.7699;3081;27;NA;0.68142;0.00229;NA;NA;NA;NA;NA
OxA-28258;Denmark;NA;9.54667;56.9792;Sebber skole;RISE47;tooth;human;-19.7867;3153;26;NA;0.67535;0.00222;NA;NA;NA;NA;NA
OxA-30999;Russia;NA;53.876;59.076;Stepnoe VII;RISE392/F8980;tooth;human;-19.1267;3626;33;NA;0.63673;0.00264;NA;NA;NA;NA;NA
OxA-29769;Hungary;NA;18.3414;47.9428;Szazhalombatta;RISE247;bone;human;-19.3749;3372;29;NA;0.65716;0.00234;NA;NA;NA;NA;NA
OxA-29842;Hungary;NA;18.3414;47.9428;Szazhalombatta;RISE254;bone;human;-18.9737;3631;29;NA;0.63638;0.00227;NA;NA;NA;NA;NA
OxA-30988;Hungary;NA;20.199;46.22;Szoreg C (Sziv Utca);RISE371/F8959;tooth;human;-18.8967;3653;32;NA;0.63463;0.0025;NA;NA;NA;NA;NA
OxA-30989;Hungary;NA;20.199;46.22;Szoreg C (Sziv Utca);RISE374/F8962;tooth;human;-18.1901;3402;34;NA;0.65472;0.00278;NA;NA;NA;NA;NA
OxA-31104;Hungary;NA;20.199;46.22;Szoreg C (Sziv Utca);RISE373/F8961;tooth;human;-19.5611;3476;30;NA;0.64872;0.00242;NA;NA;NA;NA;NA
OxA-30998;Russia;NA;50.593;56.83;Tanabergen II;RISE391/F8979;tooth;human;-18.8131;3612;34;NA;0.63785;0.00266;NA;NA;NA;NA;NA
OxA-30485;Denmark;NA;11.565;55.914;Trundholm mose;RISE276;tooth;human;-18.8564;2525;25;NA;0.73029;0.00231;NA;NA;NA;NA;NA
OxA-29033;Sweden;NA;56.0253;14.2357;Viby;Rise94;tooth;Human;-18.2029;4025;30;NA;0.60586;0.00228;NA;NA;NA;NA;NA
OxA-16240;Morocco;NA;0;0;Taforalt Cave;TAF04/1133;charcoal;;-21.701;18185;75;NA;0.1039;0.001;NA;NA;NA;NA;NA
OxA-16260;Morocco;NA;0;0;Taforalt Cave;TAF06/5407;charcoal;Articulata;-20.723;18005;75;NA;0.1063;0.001;NA;NA;NA;NA;NA
OxA-32350;Peru;NA;-75.7166;-14.7083;Amara Norte I;ORP585/4025;charcoal;;-22.9425;4325;30;NA;0.5837;0.00218;NA;NA;NA;NA;NA
OxA-29975;Peru;NA;-77.1472;75.2842;L1 Trench 1;18;plant remains;Scirpus sp.;-25.8625;5988;33;NA;0.47451;0.00194;NA;NA;NA;NA;NA
OxA-30913;Peru;NA;-75.5651;-14.865;L1 Trench 2;L1 Trench 2 Sample 24;charcoal;;-27.0781;6375;39;NA;0.45223;0.00218;NA;NA;NA;NA;NA
OxA-29944;Peru;NA;-77.1481;75.2846;L1 Trench 3;30;plant remains;;-24.2524;6029;31;NA;0.47209;0.0018;NA;NA;NA;NA;NA
OxA-32290;Peru;NA;-75.5567;-14.8616;La Yerba III;15bVII-55/9020;other;Phaseolus lunatus;-23.6143;5381;33;NA;0.51177;0.00211;NA;NA;NA;NA;NA
OxA-32291;Peru;NA;-75.5567;-14.8616;La Yerba III;15bVII-55/9009;wood;Salix sp.;-20.6361;5290;33;NA;0.51759;0.00212;NA;NA;NA;NA;NA
OxA-24990;Romania;NA;22.2844;44.6361;Climente II;IG (R).01r;bone;Homo sapiens;-18.4735;12590;50;NA;0.20858;0.00129;NA;NA;NA;NA;NA
OxA-25735;Romania;NA;22.2844;44.6361;Climente II;IG (R).22;antler;C. elaphus;-20.587;10900;50;NA;0.25744;0.00159;NA;NA;NA;NA;NA
OxA-26198;Romania;NA;22.2844;44.6361;Climente II;IG (R).17;bone;C. elaphus;-20.597;10840;50;NA;0.25943;0.00166;NA;NA;NA;NA;NA
OxA-26199;Romania;NA;22.2844;44.6361;Climente II;IG (R).18;bone;C. elaphus;-18.959;11880;55;NA;0.22787;0.00156;NA;NA;NA;NA;NA
OxA-26310;Romania;NA;22.2844;44.6361;Climente II;IG (R).14;bone;C. elaphus;-20.295;11970;55;NA;0.22541;0.0015;NA;NA;NA;NA;NA
OxA-19202;Romania;NA;22.2528;44.5956;Cuina Turcului;IG(R).02;bone;H. sapiens;-19.28;10350;45;NA;0.27566;0.00157;NA;NA;NA;NA;NA
OxA-19203;Romania;NA;22.2528;44.5956;Cuina Turcului;IG(R).03;bone;H. sapiens;-19.387;10435;45;NA;0.27286;0.00148;NA;NA;NA;NA;NA
OxA-16004;Serbia;NA;22.0333;44.5167;Lepenski Vir;S#10;bone;Cervus elaphus;-20.33;9730;50;NA;0.2978;0.0018;NA;NA;NA;NA;NA
OxA-16072;Serbia;NA;22.0333;44.5167;Lepenski Vir;S#12;tooth;Cervus elaphus;-20.181;9850;50;NA;0.2934;0.0018;NA;NA;NA;NA;NA
OxA-16076;Serbia;NA;22.0333;44.5167;Lepenski Vir;S#30;antler;Cervus elaphus;-19.647;9750;45;NA;0.297;0.0017;NA;NA;NA;NA;NA
OxA-16219;Serbia;NA;22.0333;44.5167;Lepenski Vir;S#47;antler;Cervus elaphus;-21.077;10000;45;NA;0.288;0.0016;NA;NA;NA;NA;NA
OxA-17144;Serbia;NA;22.0167;44.6167;Padina, Iron Gates Region;S3;bone;Cervus elaphus;-20.773;9737;49;NA;0.29665;0.00168;NA;NA;NA;NA;NA
OxA-13613;Serbia;NA;22.0167;44.6167;Hajducka Vodenica, Iron Gates;S20;bone;Homo sapiens;-18.63;8456;37;NA;0.349;0.0016;NA;NA;NA;NA;NA
OxA-19202;Romania;NA;22.2528;44.5956;Cuina Turcului;IG(R).02;bone;H. sapiens;-19.28;10350;45;NA;0.27566;0.00157;NA;NA;NA;NA;NA
OxA-19203;Romania;NA;22.2528;44.5956;Cuina Turcului;IG(R).03;bone;H. sapiens;-19.387;10435;45;NA;0.27286;0.00148;NA;NA;NA;NA;NA
OxA-24920;Hungary;NA;21.5333;47.0167;Magyarhomorog-Kónyadomb;S. no. 14;bone;Homo sapiens;-19.79;5383;33;NA;0.51166;0.0021;NA;NA;NA;NA;NA
OxA-24921;Hungary;NA;21.5333;47.0167;Magyarhomorog-Kónyadomb;S. no. 15;bone;Homo sapiens;-19.859;5381;33;NA;0.51178;0.00212;NA;NA;NA;NA;NA
OxA-25742;Serbia;NA;20.2667;46.0167;Podlokanj;S. no. 16;bone;Homo sapiens;-19.166;5409;32;NA;0.51;0.00204;NA;NA;NA;NA;NA
OxA-25743;Serbia;NA;20.2667;46.0167;Podlokanj;S. no. 17;bone;Homo sapiens;-19.118;5365;31;NA;0.51282;0.00199;NA;NA;NA;NA;NA
OxA-25744;Serbia;NA;20.2667;46.0167;Podlokanj;S. no. 18;bone;Homo sapiens;-18.904;5294;31;NA;0.51738;0.00202;NA;NA;NA;NA;NA
OxA-24915;Hungary;NA;21.0833;47.8833;Polgár-Basatanya;S. no. 8;bone;Homo sapiens;-20.064;5504;33;NA;0.50399;0.00207;NA;NA;NA;NA;NA
OxA-24916;Hungary;NA;21.0833;47.8833;Polgár-Basatanya;S. no. 9;bone;Homo sapiens;-19.862;5448;34;NA;0.50753;0.00213;NA;NA;NA;NA;NA
OxA-24917;Hungary;NA;21.0833;47.8833;Polgár-Basatanya;S. no. 10;bone;Homo sapiens;-20.001;5255;32;NA;0.51987;0.00206;NA;NA;NA;NA;NA
OxA-24918;Hungary;NA;21.0833;47.8833;Polgár-Basatanya;S. no. 11;bone;Homo sapiens;-19.501;5424;32;NA;0.50904;0.00204;NA;NA;NA;NA;NA
OxA-24919;Hungary;NA;21.0833;47.8833;Polgár-Basatanya;S. no. 11;bone;Homo sapiens;-19.515;5432;33;NA;0.50854;0.00211;NA;NA;NA;NA;NA
OxA-24907;Hungary;NA;20.2167;47.0833;Rákóczifalva-Bivalytó-Bagiföld;S. no. 1;bone;Homo sapiens;-19.742;5466;33;NA;0.50641;0.0021;NA;NA;NA;NA;NA
OxA-24908;Hungary;NA;20.7333;47.6833;Tiszavalk-Kenderföldek;S. no. 2;bone;Homo sapiens;-19.453;5245;32;NA;0.52052;0.00205;NA;NA;NA;NA;NA
OxA-24909;Hungary;NA;20.7333;47.6833;Tiszavalk-Kenderföldek;S. no. 3;bone;Homo sapiens;-19.825;5329;33;NA;0.5151;0.00211;NA;NA;NA;NA;NA
OxA-24910;Hungary;NA;20.7333;47.6833;Tiszavalk-Kenderföldek;S. no. 4;bone;Homo sapiens;-19.198;5330;33;NA;0.51501;0.00209;NA;NA;NA;NA;NA
OxA-24911;Hungary;NA;20.7333;47.6833;Tiszavalk-Kenderföldek;S. no. 5;bone;Homo sapiens;-19.764;5334;36;NA;0.51475;0.00231;NA;NA;NA;NA;NA
OxA-24912;Hungary;NA;21.2;46.9333;Vészto-Mágor;S. no. 6;bone;Homo sapiens;-20.152;5402;33;NA;0.51046;0.00208;NA;NA;NA;NA;NA
OxA-24913;Hungary;NA;21.2;46.9333;Vészto-Mágor;S. no. 7;bone;Homo sapiens;-21.307;5515;32;NA;0.50328;0.00202;NA;NA;NA;NA;NA
OxA-24914;Hungary;NA;21.2;46.9333;Vészto-Mágor;S. no. 13;bone;Homo sapiens;-20.081;5430;32;NA;0.50865;0.00202;NA;NA;NA;NA;NA
OxA-24922;Serbia;NA;20.6167;44.75;Vinca;S. no. 19;bone;Homo sapiens;-20.298;5451;35;NA;0.50735;0.00221;NA;NA;NA;NA;NA
OxA-24923;Serbia;NA;20.6167;44.75;Vinca;S. no. 20;bone;Homo sapiens;-20.173;5335;34;NA;0.51471;0.00219;NA;NA;NA;NA;NA
OxA-25667;Egypt;NA;31.9167;26.1833;Abydos;E.210.1900;wood;Acacia;-22.338;3451;27;;0.65074;0.00221;NA;NA;NA;NA;NA
